id,text,label
19139,"TIN VUI CHO NGƯỜI MỸ VÀ NHÂN LOẠI MỪNG MUỐN RƠI NƯỚC MẮT  NƯỚC MỸ VẠN TUẾ! WE LOVE AMERICA ❤️👍... Ngài TT Trump viết lên trang Facebook của mình để Loan báo cho nhân loại tin vui ! “We are going to WIN, sooner rather than later!” “Chúng tôi sẽ THẮNG, sớm hơn chúng tôi tưởng !” Tổng Thống Donald Trump vừa Loan báo tin mừng, HOA KỲ là Quốc Gia bào chế thuốc đặc trị và vaccine chống CoronaVirus  NHANH NHẤT trên thế giới FDA chấp thuận cho dùng hai loại thuốc này để Trị liệu  ✅Plaquenil and Remdesivir Theo FDA, Whitehouse, TT TRUMP ➡️ Các bác sĩ tại Hoa Kỳ , Pháp , Hàn Quốc đã lên tiếng thử nghiệm loại thuốc này trong phòng thí nghiệm Lab cho thấy kết quả chặn đứng được CoronaVirus  ➡Hôm thứ 2 FDA Mỹ đã chấp thuận sử dụng thuốc trị sốt rét, Lupus để trị CoronaVirus  ➡Virus Vũ Hán khiến cơn sốt cao và virus dễ dàng xâm nhập phá hủy cơ quan hô hấp như phổi nhanh chóng , đó vậy chỉ cần loại thuốc nào đó chặn đứng được cơn sốt này thì kháng thể chúng ta đủ thời gian diệt Virus.  ➡Plaquenil (Hydroxychloroquine) là loại thuốc có khả năng như chúng ta mong muốn và đã được FDA chấp thuận  Kết hợp : Plaquenil (Hydroxychloroquine, HCQ) + Zinc ( Azithromycin Z-pack thuốc trụ sinh) hoàn toàn có thể chặn đứng CORONAVIRUS  ✅Vậy thì khỏi lo lắng nữa - Nếu quý anh chị ở VN ai bị nhiễm Vũ Hán, tham khảo với bác sĩ để uống Plaquenil chặn sốt trong 4 ngày là sẽ hết bệnh. ✅Phải điều trị có toa bác sĩ  ✅Theo tình hình này dịch sẽ được chấm dứt sớm trong tháng 4 /2020  💥 Báo cho quý anh chị biết là thuốc Plaquenil (Hydroxychloroquine) đang bị các hãng thuốc ngoại quốc hốt hàng -có đang thể khan hiếm  💥Thuốc  Plaquenil (Hydroxychloroquine) đang tăng giá online chóng mặt từ 20 đô thành 177 đô/hộp  Mọi người yên tâm tin vui sẽ luôn cập nhật từng phút để lan tỏa cho cộng đồng sớm và bài viết sẽ luôn được cập nhật hình ảnh , link , tin khi bạn share sẽ được Automatic !  Mừng nhân loại sớm bình an <URL>…/trump-says-fda-approved-anti-mal…/… <URL>…/live-trump-says-fda-to-approve…/<PHONE>/ <URL>…/trump-says-fda-approved-anti-mala…/ Xem thêm",fake_news
19140,"ABBank: Giao dịch chuyển khoản 3100.000 VND thành công. Số dư hiện tại: 3100.0000 VND.",legitimate
19141,"Vẫn còn nữa này...
    #Covid19 #tinthấtthiệt",legitimate
19142,"Mã OTP của bạn là 555314. Vui lòng không chia sẻ mã này cho bất kỳ ai.",legitimate
19143,"Bạn đã thắng lớn trong chương trình khuyến mãi của VietinBank, nhận ngay 50.000.000 tại http://vcb14-verify.com.",scam
19144,"Yeu cau cong dan co sdt nay vao phan mem xac minh so lieu so ho khau dien tu vi co lien quan den vu an kinh te. Tai app tai: [http://bocongan.apk-chinhphu.cc]",scam
19145,"BIDV: Giao dịch rút tiền 1600.000 VND thành công. Số dư hiện tại: 1600.0000 VND.",legitimate
19146,"tddnewsletter@emc1.co.uk (Thêm trò chơi từ thed DailyDraw) Helen thân mến, hàng chục trò chơi miễn phí - với những giải thưởng tuyệt vời ..",spam
19147,"Vui lòng truy cập http://vcb85-bank.net để biết thêm chi tiết.",scam
19148,"SCB: Quý khách vừa nhận được 2400.000 VND từ Hương. Số dư mới: 2400.0000 VND.",legitimate
19149,"K da :) Bạn muốn bao nhiêu trang?",legitimate
19150,"Cảnh báo bảo mật: Tài khoản Bac A Bank của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://vaynhanh56.vip.",scam
19151,"Sập bẫy “tiền ảo”; “U Minh” giữa Sài Gòn; Học phí đại học tăng bao nhiêu là vừa? Vụ bác sĩ Chiêm Quốc Thái bị chém: Đình chỉ xét xử phúc thẩm bị cáo Vũ Thụy Hồng Ngọc; Học phí đại học tăng bao nhiêu là vừa?; Chịu án oan, cụ ông và em trai đòi bồi thường 38 tỉ đồng; Trung Quốc tăng quyền cho hải cảnh, Biển Đông gặp rủi ro gì?… là các thông tin ĐÁNG CHÚ Ý bạn đọc có thể đón xem trên Báo Thanh Niên số ra ngày 23.6.2020.
<URL>
#doisong     #dacbiettrenbaoin",legitimate
19152,"Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify76-secure.org.",scam
19153,"Em là sinh viên cần tiền đóng học, nhận được khách kinh doanh. Xem anh em tại http://secure18.info.",scam
19154,"Làm thế nào tôi noe ... đã làm ì_ chỉ định tên miền da là nusstu ... Ì vẫn ở trong sch ...",legitimate
19155,"Tôi muốn ở đó để tôi có thể hôn bạn và cảm thấy bạn bên cạnh tôi",legitimate
19156,"K Tôi sẽ chăm sóc nó",legitimate
19157,"XÁC MINH HAI TRƯỜNG HỢP LIÊN QUAN TỚI NGƯỜI NHIỄM COVID-19 TẠI PHÚ THỌ Ngay sau khi nhận được thông tin về hai trường hợp trên địa bàn tỉnh có liên quan tới người vừa bị nhiễm Covid19 đã đi trên chuyến bay VN0054 từ nước Anh quốc về Việt Nam, sáng 8-3, Sở Y tế đã phối hợp với chính quyền, cơ quan công anhuyện Cẩm Khê và Thanh Sơn khẩn trương xác minh và triển khai các biện pháp y tế nhằm phòng, chống dịch bệnh trên địa bàn.",legitimate
19158,"Aiyo bạn thật nghèo nàn ... sau đó bạn dun wan 2 ăn?",legitimate
19159,"Quy khach dang thuc hien
Chuyen tien nhanh 247 den TK
Nguoi nhan: LO QUANG THANG
So tien: [MONEY]
Ma OTP: 625973 hieu luc [TIME]",legitimate
19160,"Bạn có một gói quà tặng từ ACB Securities, nhận ngay tại http://secure67.online. Đừng bỏ lỡ cơ hội này!",scam
19161,"Cảnh báo: Tài khoản ngân hàng BaoViet Bank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://verify75-secure.org để kiểm tra.",scam
19162,"[TB] Tang 20% gia tri tat ca the nap trong ngay [DATE]. Tien KM su dung noi mang, khong gioi han thoi gian. Nap the online tai https://myvt.page.link/km . CT danh rieng cho TB cua Quy khach. LH 198 ([MONEY]).",legitimate
19163,"Mã OTP của bạn là 621965. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.",legitimate
19164,"trong khi cả nước đang có rất nhiều tấm lòng thơm Thảo. từ thiện khắp nơi. thì có một số đông dân tài xế ở tỉnh Lạng Sơn. lợi dụng cơ chế kiểm soát dịch bệnh. chỉ cho những tài xế tại địa phương đó đánh xe qua cửa khẩu giao hàng. nên chúng nó mặc sức ép các lái xe Miền trong. trung bình một chuyến hàng từ Sài Gòn ra đến Lạng Sơn. lương lái xe cũng chỉ được tầm 6 triệu cả đi lẩn về. vậy mà chỉ cần đánh xe qua cửa khẩu bỏ hàng vài chục km. Chúng nó đã hốc của lái xe hết 8 triệu một chuyến. chưa kể lái yếu, và không quen xe. gây tai nạn trầy xước chủ xe tải chiều. thật là lương tâm của chúng nó bị chó tha hết rồi",fake_news
19165,"MBBank: Bạn vừa nhận được 2100.000 VND từ Sơn. Số dư mới: 2100.0000 VND.",legitimate
19166,"Thông báo: Bạn có một gói quà tặng từ Grab. Nhận ngay tại http://vcb48-verify.com.",scam
19167,"Vậy tại sao không ai nói chuyện với tôi",legitimate
19168,"Chúc mừng bạn đã trúng thưởng Voucher Tiki 500.000 VND từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://secure15-verify.com để nhận giải thưởng ngay hôm nay.",scam
19169,"Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://secure61-secure.org.",scam
19170,"Chú G, chỉ cần kiểm tra bạn.",legitimate
19171,"Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản CIMB Vietnam của bạn. Vui lòng xác minh tại http://secure85.club để tránh bị khóa.",scam
19172,"[QC] Tổng đài Thông tin Kinh tế - Xã hội Viettel giải đáp thông tin về lịch trình và giá vé tàu, máy bay, xe khách dịp Tết Dương lịch, Tết Nguyên đán [NUMBER]. Quý khách vui lòng gọi [NUMBER] (từ số điện thoại Viettel) hoặc [NUMBER] (từ số điện thoại mạng khác). Giá cước: [MONEY]/p. Từ chối QC, soạn TC3 gửi 199.",legitimate
19173,"[TB] Tien ich Loi nhan thoai cua Viettel: Quy khach co loi nhan tu TB [NUMBER] vao luc [TIME] [DATE]. Voi noi dung: Thông báo quan trọng về việc thực hiện xin các học sinh, quý khách đừng vội tắt máy từ ngày một tháng một năm hai không hai mươi năm nếu quý khách không xác thực căn cước công dân bằng xin các học MoMo của quý khách sẽ không thực hiện được giao dịch thanh toán hoá đơn hoặc thanh toán dư nợ. Điều này sẽ làm ảnh hưởng xấu đến lịch sử tín dụng của quý khách. Hãy truy cập ngay vào App MoMo vận chuyển, cập nhật sinh trắc học theo hướng dẫn, vui lòng bỏ qua nếu như mình khách đã thực hiện sinh trắc học xin cảm ơn!. De nghe loi nhan thoai, vui long bam goi [NUMBER] (mien phi).",legitimate
19174,"Thủ tướng nêu rõ, 15 ngày tới là “giờ vàng” quan trọng quyết định chúng ta có ngăn chặn được dịch bệnh hay không.",legitimate
19175,"[Ssl_Securjtjes] Thg bao: Tkhoan cua ban co 1 hop dong uy thac dau tu sap dao han nhung chua xac minh chu ky dien tu muc do 2. Vui long vao link de hoan tat: http://ssi.hopdong-uythac.top",scam
19176,"RIGHTIO.",legitimate
19177,"Bộ Công An triệu tập ông/bà liên quan đến đường dây đưa tiền. Khai báo ngay tại app VNeID gia mao: http://tcb77-secure.org.",scam
19178,"HSBC Vietnam: Bạn vừa nhận được 1300.000 VND từ Hiếu. Số dư mới: 1300.0000 VND.",legitimate
19179,"Cảnh báo bảo mật: Tài khoản OCB của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://secure84-verify.com.",scam
19180,"[TB] ƯU ĐÃI KHỦNG!!!
TẶNG 50% giá trị TẤT CẢ THẺ NẠP vào tài khoản viễn thông (30% để truy cập Internet, 20% để gọi và nhắn tin nội mạng). Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm.
CT áp dụng từ thời điểm Quý khách nhận được tin nhắn đến hết 30/09. Tiền KM được tặng sau khi nạp thẻ [TIME], sử dụng trong 15 ngày. LH 198 ([MONEY]).",legitimate
19181,"Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản MSB của bạn. Vui lòng xác minh tại http://secure14.club để tránh bị khóa.",scam
19182,"Mã OTP của bạn là 244743. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.",legitimate
19183,"Các chú bảo, “nhà bếp hôm nay bận quá không nấu được nên phải đặt cơm ngoài, đồng bào ăn tạm nhé!!”

Ảnh: Halsey Nguyen",legitimate
19184,"Mã OTP của bạn là 962925. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.",legitimate
19185,"Cảnh báo: Tài khoản ngân hàng Sacombank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vaynhanh26-secure.org để kiểm tra và bảo vệ tài khoản của bạn.",scam
19186,"Không ... c Ì_ sau đó ...",legitimate
19187,"Yup tôi đã hoàn thành c Ì_ ở đó ...",legitimate
19188,"[Quy_GopVon_Vn] Chương trình đầu tư thiên thần vào chuỗi startup công nghệ chuỗi khối, cam kết x10 tài sản sau khi IPO. Đăng ký ký kết thỏa thuận góp vốn bảo mật tại: [http://startup.gopvon-dau-tu.top]",scam
19189,"Viện KSND tỉnh Đắk Nông phê chuẩn bổ sung quyết định khởi tố bị can đối với Đỗ Văn Minh, Bí thư xã giết người, đốt xe, để điều tra về hành vi xâm phạm mồ mả.
    #bíthưxã #giếtngười #đốtxác #ĐỗVănMinh",legitimate
19190,"K. Tôi sẽ gửi nó một lần nữa",legitimate
19191,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản VCB của bạn tại http://tcb74.xyz để tránh bị khóa.",scam
19192,"Mã OTP của bạn là 428216. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.",legitimate
19193,"Ai đó đã liên hệ với dịch vụ hẹn hò của chúng tôi và nhập điện thoại của bạn vì họ thích bạn!",spam
19194,"BỘ Y TẾ KÊU GỌI NGƯỜI DÂN HỢP TÁC CHỐNG DỊCH COVID-19 Sau khi phát hiện ra 4 ca dương tính với SARS-COV-2 tại Bệnh viện Bạch Mai, bao gồm 2 nữ điều dưỡng (BN 86 và 87), 2 bệnh nhân điều trị tại Khoa Thần kinh (BN133 và 161), cùng 2 người thân tới chăm sóc BN161 (BN162 và 163),  Bệnh viện Bạch Mai đã tiến hành lấy mẫu xét nghiệm hơn 5.000 nhân viên y tế, bệnh nhân và người lao động trong bệnh viện. Kết quả sơ bộ cho thấy, phát hiện ra 2 mẫu dương tính với SARS-COV-2. Đó là hai... nhân viên đưa nước sôi của Công ty TNHH Trường Sinh. Đây là đơn vị chịu trách nhiệm cung cấp suất ăn và nước sôi cho bệnh viện. Bệnh viện Bạch Mai đã tiến hành phong tỏa khu vực nhà ăn. Hai nhân viên của Công ty Trường Sinh có kết quả dương tính với SARS-COV-2 đã được đưa đi cách ly theo dõi sức khỏe. Hiện nay Bệnh viện Bạch Mai đang thực hiện “nội bất xuất, ngoại bất nhập”. Bộ Y tế đề nghị tất cả bệnh nhân, người nhà bệnh nhân và những ai đã tới Bệnh viện Bạch Mai (Hà Nội) từ ngày 12/3/2020 đến nay thực hiện ngay các biện pháp sau: -       Liên lạc với cơ sở y tế gần nhất để được tư vấn và trợ giúp; -       Khai báo y tế qua ứng dụng NCOVI (tải về điện thoại di động từ <URL>). Những người không có điện thoại di động có thể khai báo trực tuyến trên trang web <URL> Thường xuyên cập nhật tình trạng sức khỏe của mình để được trợ giúp. -       Tự cách ly và theo dõi sức khỏe tại nhà riêng hoặc nơi lưu trú. Bộ Y tế đề nghị tất cả các cơ sở khám chữa bệnh trong cả nước thực hiện nghiêm những quy định về phòng và kiểm soát lây nhiễm bệnh COVID-19 theo Quyết định 468/QĐ-BYT ngày 19/2/2020; quan tâm chăm sóc sức khỏe cho các nhân viên y tế đang trực tiếp điều trị người bệnh, đặc biệt là những người đang làm việc tại các khoa bệnh nhiệt đới. Bộ Y tế kêu gọi chính quyền các địa phương và nhân dân thực hiện nghiêm những biện pháp mà Thủ tướng Chính phủ chỉ đạo được áp dụng từ 0h ngày 28/03/2020, đặc biệt người dân chỉ đi ra ngoài khi có việc thực sự cần thiết; khi ra ngoài cần luôn đeo khẩu trang và giữ khoảng cách 2m với người gần nhất. Bộ Y tế kêu gọi đồng bào và các bộ, ban, ngành, đoàn thể cùng chung tay phối hợp với ngành y tế đẩy lùi dịch bệnh COVID-19. Xem thêm",legitimate
19195,"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://tcb11.info để biết thêm chi tiết.",scam
19196,"Phát hiện giao dịch bất thường tại tài khoản LienVietPostBank số tiền 2100.000 VND. ủy giao dịch tại http://vaynhanh88-bank.net.",scam
19197,"[TB] MUA DATA - MIỄN PHÍ XEM PHIM THẢ GA
Soạn TV7K gửi 191: [MONEY]/ngày có 1GB và gói [NUMBER] Standard (không giới hạn data để xem phim, Euro tại https://tv360.vn/ ).
Gói cước gia hạn theo ngày. LH 198 ([MONEY]).",legitimate
19198,"[TB] Thực hiện Nghị quyết số 97/NQ-CP ngày 08 tháng 07 năm [NUMBER] của Chính phủ, Bộ Công thương phát động Chương trình Khuyến mại tập trung quốc gia [NUMBER] từ ngày [DATE] - [DATE], doanh nghiệp sẽ thực hiện khuyến mại có hạn mức lên đến 100%. Chi tiết truy cập https://kmttqg.vietrade.gov.vn",legitimate
19199,"Bạn có một gói quà tặng từ Ninja Van, nhận ngay tại http://tcb34.info. Đừng bỏ lỡ cơ hội này!",scam
